timestamp,energy_consumed
2024-01-01 00:00:00,2.8306299063059077
2024-01-01 01:00:00,1.6542633106136975
2024-01-01 02:00:00,1.5071502893399473
2024-01-01 03:00:00,3.459365979552105
2024-01-01 04:00:00,3.0133163958554663
2024-01-01 05:00:00,2.279988846295682
2024-01-01 06:00:00,2.8095950241555427
2024-01-01 07:00:00,1.6440624442803022
2024-01-01 08:00:00,1.5661209197866077
2024-01-01 09:00:00,2.211097319877294
2024-01-01 10:00:00,3.1991078134539164
2024-01-01 11:00:00,1.9654719026275536
2024-01-01 12:00:00,3.2435671895855194
2024-01-01 13:00:00,3.1917397443669
2024-01-01 14:00:00,2.8915045044099204
2024-01-01 15:00:00,2.941844745130946
2024-01-01 16:00:00,2.1278552348501334
2024-01-01 17:00:00,1.521461636793818
2024-01-01 18:00:00,2.5278893541247376
2024-01-01 19:00:00,1.8049222755308973
2024-01-01 20:00:00,3.1378054398843225
2024-01-01 21:00:00,3.45789101988837
2024-01-01 22:00:00,3.02130745964042
2024-01-01 23:00:00,2.766770202231452
2024-01-02 00:00:00,3.396108418888522
2024-01-02 01:00:00,2.96359117852995
2024-01-02 02:00:00,2.2983521184009725
2024-01-02 03:00:00,3.4608275160141124
2024-01-02 04:00:00,3.1548029079490694
2024-01-02 05:00:00,1.684303459992487
2024-01-02 06:00:00,2.1267849482245227
2024-01-02 07:00:00,1.9075808248379829
2024-01-02 08:00:00,2.271996417126087
2024-01-02 09:00:00,2.871624621207611
2024-01-02 10:00:00,2.643611601894573
2024-01-02 11:00:00,3.2315739204596743
2024-01-02 12:00:00,1.9268372781034264
2024-01-02 13:00:00,2.528611226424262
2024-01-02 14:00:00,1.509598901693367
2024-01-02 15:00:00,2.8791743438250186
2024-01-02 16:00:00,1.628401553047143
2024-01-02 17:00:00,1.9734189621140361
2024-01-02 18:00:00,2.8623595117057485
2024-01-02 19:00:00,2.0275041420399833
2024-01-02 20:00:00,2.9092877208339685
2024-01-02 21:00:00,2.0757542976461014
2024-01-02 22:00:00,2.1686684930044224
2024-01-02 23:00:00,2.839545570602607
2024-01-03 00:00:00,3.3058865414331517
2024-01-03 01:00:00,3.3294931274792754
2024-01-03 02:00:00,2.5049527427430798
2024-01-03 03:00:00,3.079771494059699
2024-01-03 04:00:00,3.2010438664220637
2024-01-03 05:00:00,1.5365691890332691
2024-01-03 06:00:00,2.7970135512281336
2024-01-03 07:00:00,3.446592777081679
2024-01-03 08:00:00,3.207041954344508
2024-01-03 09:00:00,2.5247991967719896
2024-01-03 10:00:00,1.7050584002456453
2024-01-03 11:00:00,3.0235519787687544
2024-01-03 12:00:00,2.285027034295573
2024-01-03 13:00:00,2.448513112447337
2024-01-03 14:00:00,2.6909718976251016
2024-01-03 15:00:00,2.4258625610184286
2024-01-03 16:00:00,3.4786533820109184
2024-01-03 17:00:00,3.493837180746395
2024-01-03 18:00:00,3.434553713091251
2024-01-03 19:00:00,3.4435979999458075
2024-01-03 20:00:00,1.918300167087578
2024-01-03 21:00:00,2.9019360016861864
2024-01-03 22:00:00,3.1044209510853324
2024-01-03 23:00:00,2.0856745537717734
2024-01-04 00:00:00,1.8874992742962502
2024-01-04 01:00:00,1.6058345320785745
2024-01-04 02:00:00,2.8632164394158184
2024-01-04 03:00:00,1.6911010158934137
2024-01-04 04:00:00,1.536796346530988
2024-01-04 05:00:00,3.438655187992332
2024-01-04 06:00:00,1.5892346635658083
2024-01-04 07:00:00,2.903828909156583
2024-01-04 08:00:00,2.2002369729525486
2024-01-04 09:00:00,2.89310861872025
2024-01-04 10:00:00,1.812392252739904
2024-01-04 11:00:00,3.0849194762363936
2024-01-04 12:00:00,2.634184671138423
2024-01-04 13:00:00,2.491351298281314
2024-01-04 14:00:00,2.946945750943338
2024-01-04 15:00:00,1.8303158432884274
2024-01-04 16:00:00,2.162188055402871
2024-01-04 17:00:00,2.947721648996345
2024-01-04 18:00:00,1.6006672271305513
2024-01-04 19:00:00,2.638442452519253
2024-01-04 20:00:00,2.9652247359356547
2024-01-04 21:00:00,2.2700306758058035
2024-01-04 22:00:00,2.0203467108859945
2024-01-04 23:00:00,1.6795217315809665
2024-01-05 00:00:00,3.079581908494803
2024-01-05 01:00:00,1.9943378768365452
2024-01-05 02:00:00,3.2747046840633525
2024-01-05 03:00:00,3.106585057149945
2024-01-05 04:00:00,1.9368894405858559
2024-01-05 05:00:00,1.6945199419438721
2024-01-05 06:00:00,2.3367666657851833
2024-01-05 07:00:00,2.876773684616545
2024-01-05 08:00:00,2.22161236676841
2024-01-05 09:00:00,1.7744731234205435
2024-01-05 10:00:00,2.5838172999502116
2024-01-05 11:00:00,1.8362961135510811
2024-01-05 12:00:00,2.4807907971413035
2024-01-05 13:00:00,1.685074307395232
2024-01-05 14:00:00,1.9543153419869395
2024-01-05 15:00:00,2.4440259082289435
2024-01-05 16:00:00,3.0607149839371486
2024-01-05 17:00:00,3.461687037935579
2024-01-05 18:00:00,2.1636416356110537
2024-01-05 19:00:00,3.156905074894292
2024-01-05 20:00:00,2.6321106975665467
2024-01-05 21:00:00,2.9193708301191945
2024-01-05 22:00:00,2.488863435476914
2024-01-05 23:00:00,2.9925420810358907
2024-01-06 00:00:00,3.0165413261965996
2024-01-06 01:00:00,2.562755343756598
2024-01-06 02:00:00,2.060769377527239
2024-01-06 03:00:00,3.415185026201992
2024-01-06 04:00:00,1.9302243460781985
2024-01-06 05:00:00,3.1974215931554424
2024-01-06 06:00:00,2.374217104830091
2024-01-06 07:00:00,2.9917322661172583
2024-01-06 08:00:00,2.5901750977324394
2024-01-06 09:00:00,1.8929664195326101
2024-01-06 10:00:00,3.3840240501399563
2024-01-06 11:00:00,3.1228874289468767
2024-01-06 12:00:00,2.1270034999215737
2024-01-06 13:00:00,1.7515802048468472
2024-01-06 14:00:00,2.900585191455038
2024-01-06 15:00:00,1.7844189160553847
2024-01-06 16:00:00,3.3230109699354036
2024-01-06 17:00:00,1.666921330464366
2024-01-06 18:00:00,2.2098822519952295
2024-01-06 19:00:00,2.6755192176789198
2024-01-06 20:00:00,1.9210838765957599
2024-01-06 21:00:00,2.9662736530587783
2024-01-06 22:00:00,2.3997267626493626
2024-01-06 23:00:00,3.2837845205073393
2024-01-07 00:00:00,1.7857694121772514
2024-01-07 01:00:00,1.7961833456382257
2024-01-07 02:00:00,2.234019177112507
2024-01-07 03:00:00,1.6627965891389
2024-01-07 04:00:00,3.3711306116568895
2024-01-07 05:00:00,1.873689082717169
2024-01-07 06:00:00,1.6644861628167802
2024-01-07 07:00:00,2.2749244476687807
2024-01-07 08:00:00,2.803951825954065
2024-01-07 09:00:00,3.2788322657005367
2024-01-07 10:00:00,1.6183607594140343
2024-01-07 11:00:00,2.1255242565499035
2024-01-07 12:00:00,3.425939787270079
2024-01-07 13:00:00,1.9622327023949226
2024-01-07 14:00:00,2.593121374662106
2024-01-07 15:00:00,2.1554272769657388
2024-01-07 16:00:00,2.4068506738370576
2024-01-07 17:00:00,2.054858524455762
2024-01-07 18:00:00,2.15272630653355
2024-01-07 19:00:00,1.5044287598493689
